platform,asin,title,brand,category,current_price,original_price,discount,rating,reviews_count,prime_eligible,amazon_choice,sponsored,main_image,product_url,scraped_at
amazon,,"Christopher Knight Home Gannon Fabric Gliding Recliner, Chocolate 42.52D x 38.58W x 40.94H in",,Furniture,"EGP 10,555.00","EGP 10,999.00",,3.8,Was:,,,,https://m.media-amazon.com/images/I/61CfwTv0aeL._AC_UL320_.jpg,https://www.amazon.eg/dp/B01BFNR6WU,2026-03-28T01:44:56.966173
amazon,,"Vicosim Wooden Shoe Shelf, Storage Closet/Drawer Cabinet and Layers Unit, Bookshelf/Shoe Shelving Organizer, White Furniture for Home, Hallway, Bedroom, Corner, White",,Furniture,"EGP 3,241.00",,,3.9,,,,,https://m.media-amazon.com/images/I/51XhtkDU7uL._AC_UL320_.jpg,https://www.amazon.eg/dp/B096XHYGBL,2026-03-28T01:44:56.966675
amazon,,"Wooden Coffee Table, 90 cm x 50 cm x 35 cm Size, Barok",,Furniture,,,,1.9,,,,,https://m.media-amazon.com/images/I/71uSfvFbA8L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D5WMD4X3,2026-03-28T01:44:56.967121
amazon,,"Vida Designs Cambridge 3 Tier Low Bookcase, White Wooden Shelving Display Storage Unit Office Living Room Furniture",,Furniture,EGP 675.00,,,4.2,,,,,https://m.media-amazon.com/images/I/519FQ1ULxnL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07932SHST,2026-03-28T01:44:56.967620
amazon,,"2x1 Convertible Pouf for Table, Green Round Stool with Wooden Legs, Elegant Home Furniture for Hall, Living Room, Bedroom Made of Red Obligation Wood and Waterproof Treated Fabric",,Furniture,"EGP 2,000.00","EGP 2,200.00",,5.0,List:,,,,https://m.media-amazon.com/images/I/713rre0IWbL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0G2TT95NG,2026-03-28T01:44:56.968157
amazon,,Furniture Cafe Set top Box Stand | WiFi Router Holder Wooden Wall Shelves | Setup Box Stand for Home | Wall Mount Stylish WiFi Router Holder TV Cabinet Living Room Furniture (Color-White),,Furniture,"EGP 1,334.00",,,4.0,,,,,https://m.media-amazon.com/images/I/71-cykv7t6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B08YJQMPXF,2026-03-28T01:44:56.968736
amazon,,"Vida Designs Oxford 2 Tier Cube Bookcase, White Wooden Shelving Display Storage Unit for Office Living Room Furniture",,Furniture,EGP 315.00,,,3.7,,,,,https://m.media-amazon.com/images/I/51taY1nSQ0L._AC_UL320_.jpg,https://www.amazon.eg/dp/B079NQ59BC,2026-03-28T01:44:56.969288
amazon,,"Artiss TV Unit Cabinet Entertainment Units, 140cm Length Stand Table Cabinets Storage Shelf Organiser Cupboard Home Living Room Bedroom Furniture, with 2 Drawer and Cable Management Holes Black",,Furniture,"EGP 4,161.00",,,4.4,,,,,https://m.media-amazon.com/images/I/31AX0FVpqEL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07WGXB18V,2026-03-28T01:44:56.969760
amazon,,"Furniture Lifter/Shifter Tool | Heavy Bed, Fridge Mover Machine Set for Home, Office | Easy and Small Lifting Accessories | 35.5 X 5 X 7 cm | Red",,Furniture,EGP 135.00,EGP 154.00,,2.9,List:,,,,https://m.media-amazon.com/images/I/51+GxI2X4pL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09BK5XV6K,2026-03-28T01:44:56.970280
amazon,,"Waterproof Garden Patio Furniture Cover Set,(320 x320 x72) 210D Heavy Duty Oxford Fabric UV Resistant Protection for Square Sofa Outdoor",,Furniture,"EGP 1,600.00",,,4.2,,,,,https://m.media-amazon.com/images/I/71ojOk3KtaL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BK16RPYS,2026-03-28T01:44:56.970730
amazon,,"Oxford 3 Tier Cube Bookcase, White Wooden Shelving Display Unit, Modern Vertical Storage Organizer for Home Office, Living Room, or Bedroom Furniture, Tall Design",,Furniture,EGP 450.00,,,1.0,,,,,https://m.media-amazon.com/images/I/51BQFa-Mq3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FPD5LYTK,2026-03-28T01:44:56.971180
amazon,,Giant Storage Box 50x50x80cm Large Capacity Clothes Storage Box Furniture Home Organization Durable Material,,Furniture,EGP 152.15,,,,,,,,https://m.media-amazon.com/images/I/81EIUVNNXKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GCJ5N51G,2026-03-28T01:44:56.971611
amazon,,"Generic Modern Living Room Furniture Set, 4-Piece Sofa and Chair Set, .br (beige)",,Furniture,"EGP 1,950.00",,,,,,,,https://m.media-amazon.com/images/I/61DEg4K2WcL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FSB4G8MR,2026-03-28T01:44:56.972036
amazon,,"Wood Bookshelf Organizer in White, 90x20x80cm Geometric Display Shelf for Modern Home, Library, or Office, S-Shaped Freestanding Bookcase, Unique Design for Every Room",,Furniture,EGP 850.00,EGP 950.00,,1.4,Was:,,,,https://m.media-amazon.com/images/I/71IcCGqOdSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FP2ZDGX6,2026-03-28T01:44:56.972551
amazon,,"Vida Designs Durham Cube Bookcase Storage Organiser Living Room Bookshelf Home Office Furniture (4 Cube, Black)",,Furniture,EGP 531.00,EGP 600.00,,3.9,Was:,,,,https://m.media-amazon.com/images/I/71ZuPexJDHL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09SLZD57N,2026-03-28T01:44:56.973176
amazon,,Pouf Chair Round Padded Modern Style Layered Beige Velvet Fabric Home Furniture Sitting,,Furniture,"EGP 2,100.00",,,4.0,,,,,https://m.media-amazon.com/images/I/515VcNbgNkL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FYYJPGZG,2026-03-28T01:44:56.973622
amazon,,"Patio Furniture Covers, Outdoor Furniture Cover Waterproof, General Purpose, Outside Table and Chair Covers, Heavy Duty 600D (108 Inch L x 82 Inch W x 27.9 Inch H)",,Furniture,"EGP 1,500.00",,,4.5,,,,,https://m.media-amazon.com/images/I/71IGcqSrqzL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09XH2PPHY,2026-03-28T01:44:56.974073
amazon,,Wooden Book Shelf for Home Library | Rustic Natural Wood Book Stand Shelf for Table and Home Decor | Gift for Book Reader | Classic Walnut Color,,Furniture,EGP 350.00,,,4.2,,,,,https://m.media-amazon.com/images/I/91he0-HGJvL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B28ZQCHX,2026-03-28T01:44:56.974564
amazon,,Ultimate Premium Products Solid Nesting Table Set of 3- Oak Mid Century Pebble Tables with Tapered Legs – Wooden Home Furniture in a Retro Style - Oak,,Furniture,"EGP 2,668.00",,,3.9,,,,,https://m.media-amazon.com/images/I/6199YEb-szL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0B521SSH8,2026-03-28T01:44:56.975068
amazon,,"Home Source Oak Chest Bedroom Furniture with Metal Runners, Grey, 5 Drawer",,Furniture,"EGP 5,689.74",,,3.2,,,,,https://m.media-amazon.com/images/I/61C0qz9dOsL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08B5FJN2G,2026-03-28T01:44:56.975611
amazon,,"Home Source Grey Oak Two Tone 4 Piece Bedroom Set, Wardrobe Bedside Chest of Drawers",,Furniture,"EGP 40,815.00",,,3.8,,,,,https://m.media-amazon.com/images/I/81gZHLowkoL._AC_UL320_.jpg,https://www.amazon.eg/dp/B08FRV1648,2026-03-28T01:44:56.976112
amazon,,"Artiss Bedside Table with Drawers and Layer, White Side Tables Storage Small Narrow Desk Chest of Drawer Tallboy Lamp Nightstand Cabinet Shelf, Bedroom Living Room Home Furniture",,Furniture,"EGP 1,599.00",,,4.1,,,,,https://m.media-amazon.com/images/I/41P4rR6iBsL._AC_UL320_.jpg,https://www.amazon.eg/dp/B077YJTVFR,2026-03-28T01:44:56.976564
amazon,,"Vida Designs Oxford 3 Tier Cube Bookcase, Black Wooden Shelving Display Storage Unit Office Living Room Furniture",,Furniture,EGP 450.00,,,3.7,,,,,https://m.media-amazon.com/images/I/51F2lqL1yUL._AC_UL320_.jpg,https://www.amazon.eg/dp/B079TS832H,2026-03-28T01:44:56.977168
amazon,,2 Pieces Anti-Shake Fixer with Adjustable Threaded Bed Frame Anti-Shake Tool Headboard Stopper Telescopic Support Use for Home Room Bed Furniture Wall Support 67-87mm (Black),,Furniture,EGP 119.99,,,4.7,,,,,https://m.media-amazon.com/images/I/51UNWOirwrL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BQWP94BQ,2026-03-28T01:44:56.977666
amazon,,"Easy-Going Heavy Duty 2 Seater Outdoor Loveseat Cover, Windproof Patio Furniture Cover with Air Vent (58Wx32.5Dx31H inch, Gray/Dark Gray)",,Furniture,EGP 699.00,EGP 777.00,,4.6,Was:,,,,https://m.media-amazon.com/images/I/41uADWg8XGL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07YJN8WR8,2026-03-28T01:44:56.978202
amazon,,"VASAGLE Tree Bookshelf, 5-Tier Bookcase, Small Bookshelf, Space-Saving Corner Shelf, Book Tree, Holds Books, CDs, Games, for Bedroom, Living Room, Home Office, Rustic Brown ULBC183X01",,Furniture,EGP 520.00,,,4.0,,,,,https://m.media-amazon.com/images/I/81aRkkUCTVL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0CSYKYQ2Z,2026-03-28T01:44:56.978652
amazon,,"YITAHOME Tree Bookshelf, 9 Shelf Floor Standing Modern Tree Bookcase Bookshelves, Decorative Simple Display Book Rack Books Holder Organizer in Living Room Bedroom Home Office for Books/CDs, White",,Furniture,"EGP 1,450.00",,,3.9,,,,,https://m.media-amazon.com/images/I/714L2R7ILgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09B3DVY6Z,2026-03-28T01:44:56.979118
amazon,,"Vida Designs Durham Cube Bookcase Storage Organiser Living Room Bookshelf Home Office Furniture (9 Cube, White)",,Furniture,"EGP 1,749.00",,,3.9,,,,,https://m.media-amazon.com/images/I/81sQc8OCC3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B09SLY59VH,2026-03-28T01:44:56.979680
amazon,,"TANGZON Dining Table and 2 Bench Set, 3 Pieces Kitchen Dining Table Set with Wine Rack, Glass Holder & Storage Shelf, Space-Saving Breakfast Dining Furniture for Home Living Room Restaurant (Wooden)",,Furniture,"EGP 5,200.00",,,3.8,,,,,https://m.media-amazon.com/images/I/712Gj71WPmL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BWM199HK,2026-03-28T01:44:56.980188
amazon,,16 Pack Rubber Floor Protector Floor Protector for Marble Parquet Floor Protection from Scratches and Friction Strong Adhesive Fits Chairs Tables Home Furniture Easy Installation High Flexibility,,Furniture,EGP 130.90,EGP 154.00,,,Was:,,,,https://m.media-amazon.com/images/I/61DSLQJ-P4L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FWTLK1ZS,2026-03-28T01:44:56.980680
amazon,,"Vida Designs Cambridge 3 Tier Low Bookcase, Oak Wooden Shelving Display Storage Unit Office Living Room Furniture",,Furniture,EGP 624.00,EGP 650.00,,4.2,Was:,,,,https://m.media-amazon.com/images/I/71t9DmnqCJL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07932GXLR,2026-03-28T01:44:56.981208
amazon,,"ABOUT SPACE Study Table with Under Desk Storage Shelf - Modern Desktop for PC, Laptop, Study, Drawing, Gaming - Office Furniture for Home Office [L 2.6 x B 1.5 x H 2.5 ft] Wood",,Furniture,"EGP 2,350.00",,,3.8,,,,,https://m.media-amazon.com/images/I/71ZExVVxbQL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0C36T7B4Z,2026-03-28T01:44:56.981661
amazon,,Rajotiya Furniture Sheesham Wood Bar Cabinet Walnut | Bar Cabinets Wine Storage | Mini Bar for Home | Wooden Cabinet uses for Hard Soft All Types Drinks,,Furniture,"EGP 1,420.00",,,5.0,,,,,https://m.media-amazon.com/images/I/71M1x9dx50S._AC_UL320_.jpg,https://www.amazon.eg/dp/B09X37GP9F,2026-03-28T01:44:56.982115
amazon,,"│ ARKAS Sideboard One Door - One Shelf │ Home Décor, Storage Cabinet, Buffet & Sideboards for Living Room & Entryway│Wood Legs & Off-White – 35.83"" W",,Furniture,"EGP 8,558.00",,,,,,,,https://m.media-amazon.com/images/I/717z-3s9nmL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09WYZPFNH,2026-03-28T01:45:01.970629
amazon,,"MASTEEL05 Kitchen Dining Table and 2 Seater Set 3 Pieces with Wine Rack, Glass Holder and Storage Rack, Space Saving Furniture for Home Living Room Restaurant (Wooden)",,Furniture,"EGP 4,800.00",,,,,,,,https://m.media-amazon.com/images/I/71RpCyfAQuL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FTXG9TH7,2026-03-28T01:45:01.971066
amazon,,"XOOL Precision Screwdriver, 62 Pieces Precision Screwdriver Kit for Electronic Repair, Magnetic Screwdrivers for Computer, PC, Laptop, iPhone, Tablet, Portable",,Tools,EGP 399.00,,,4.6,,,,,https://m.media-amazon.com/images/I/81Wyfm2xSjL._AC_UL320_.jpg,https://www.amazon.eg/dp/B086SQZGLJ,2026-03-28T01:43:51.621280
amazon,,Total tools 12 pieces 1/4in socket set -tht14114126,,Tools,EGP 339.00,,,4.4,,,,,https://m.media-amazon.com/images/I/71R2vN16HsL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09SGDXJ1Y,2026-03-28T01:43:51.621950
amazon,,"SOLUDE Tool Set,82-Piece Home Repair Tool Kit for Men Women College Students,Household Basic Hand Tool Sets with Case for Home Maintenance & DIY Projects",,Tools,EGP 999.00,,,4.2,,,,,https://m.media-amazon.com/images/I/71lfjlTScpL._AC_UL320_.jpg,https://www.amazon.eg/dp/B07LGRSTVD,2026-03-28T01:43:51.622509
amazon,,"12-Piece Home Tool Set, Combination Hardware Tools with Case, Includes Hex Keys, Utility Cutter, Pliers, Screwdrivers",,Tools,EGP 285.00,,,3.5,,,,,https://m.media-amazon.com/images/I/61QZ6l6t8UL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FGQX3TY8,2026-03-28T01:43:51.623040
amazon,,TOTAL EasyOut Tools TACSE0056 5 Piece Multi Size Set,,Tools,EGP 160.00,EGP 219.00,,4.0,List:,,,,https://m.media-amazon.com/images/I/61g0x7cYc9L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BTC26CRV,2026-03-28T01:43:51.623750
amazon,,32-in-1 Professional Hardware Screw Driver Tool Kit lym H8841,,Tools,EGP 143.00,,,3.5,,,,,https://m.media-amazon.com/images/I/71G-YMJoVML._AC_UL320_.jpg,https://www.amazon.eg/dp/B08YNV63YB,2026-03-28T01:43:51.624274
amazon,,Automobile Box Wrench Sleeve Suit Auto Car Repair Hardware 40 in 1 Pcs Tool Kit and Screwdriver and Socket Set,,Tools,EGP 209.98,,,2.8,,,,,https://m.media-amazon.com/images/I/61s+QD8+D1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B07NW95B76,2026-03-28T01:43:51.624809
amazon,,"NESTIFY40 in 1 Screw Driver Set, Wrench Tool Kit, Screwdriver and Socket Set Automobile Motorcycle Tool Box Set Socket Wrench Sleeve Suit Hardware Auto Car Repair Tools Home Tool kit Set",,Tools,EGP 285.00,,,,,,,,https://m.media-amazon.com/images/I/71mYoZWzQhL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DS13JYM4,2026-03-28T01:43:51.625275
amazon,,"Screwdriver Set, Magnetic Driver Kit, Professional Repair Tool Kit, 58 in 1 with 54 Bits Precision Screwdriver Kit, Flexible Shaft, for 8, 8 Plus/Smartphone/Game Console/Tablet/PC",,Tools,EGP 325.00,,,4.4,,,,,https://m.media-amazon.com/images/I/61ENUqGyEjL._AC_UL320_.jpg,https://www.amazon.eg/dp/B091KPTT4Z,2026-03-28T01:43:51.625810
amazon,,TOTAL Spring clamp size 110 mm TOTAL by INECO,,Tools,EGP 46.00,,,4.4,,,,,https://m.media-amazon.com/images/I/718BBxHth1L._AC_UL320_.jpg,https://www.amazon.eg/dp/B08HPB4NX8,2026-03-28T01:43:51.626327
amazon,,"Grommet Eyelet Plier Set, Eyelet Hole Punch Pliers Kit with 100 Metal Eyelets, Grommet Tool Kit for Leather Clothes Belt (100 Pieces)",,Tools,EGP 119.90,,,2.9,,,,,https://m.media-amazon.com/images/I/61yu9A-L82L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0C59Q48DH,2026-03-28T01:43:51.626893
amazon,,"INGCO Hand Tools Set 168pcs, Include Wire Stripper, Claw Hammer, Adjustable Wrench, Pump Plier, Cobination Pliers, Hacksaw, Hex Key Set, Snap-off Blade Knife, Screwdivers and more - HKTHP21681",,Tools,"EGP 1,625.00","EGP 1,795.00",,4.4,Was:,,,,https://m.media-amazon.com/images/I/813rL08gqSL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DNXYHYKY,2026-03-28T01:43:51.627519
amazon,,Bosch Professional Bosch accessories set and hand tools - 108 pieces,,Tools,"EGP 1,999.00",,,4.1,,,,,https://m.media-amazon.com/images/I/A11TQn9kxLL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0194XAMPQ,2026-03-28T01:43:51.628036
amazon,,Mobile Repair Tool Set - مجموعة أدوات إصلاح معدنية محمولة PO-06 - طقم فتح وفك دقيق - ادوات تصليح الموبايل (D - 11)، متعدد الألوان,,Tools,EGP 324.99,,,5.0,,,,,https://m.media-amazon.com/images/I/61SLD+1-C6L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0FKZGCCBB,2026-03-28T01:43:51.628600
amazon,,3pc Mini G-clamp Set Cast Iron Frame Swivel Shoe T-bar Handle DIY Clamps for Woodwork G Clamps C Clamp Joiner Woodworking Clamps Professional,,Tools,EGP 179.00,,,4.0,,,,,https://m.media-amazon.com/images/I/71-yFxATRXL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0BZ914SPN,2026-03-28T01:43:51.629104
amazon,,"WETOLS Corner Clamp for Woodworking, 90 Degree Right Angle Clamp, Wood Clamps, 4Pcs Adjustable Spring Loaded Woodworking Clamp, Gifts for Dad, Birthday Gifts for Men, Photo Framing, Orange",,Tools,EGP 322.00,,,4.3,,,,,https://m.media-amazon.com/images/I/71NYeTbPEKL._AC_UL320_.jpg,https://www.amazon.eg/dp/B095P753JN,2026-03-28T01:43:51.629638
amazon,,TOTAL TOOLS 6 Pcs screwdriver set - THT250606,,Tools,EGP 204.77,EGP 328.00,,4.2,List:,,,,https://m.media-amazon.com/images/I/61KLen+-vLL._AC_UL320_.jpg,https://www.amazon.eg/dp/B098TXT7Z2,2026-03-28T01:43:51.630257
amazon,,"Drawer Slide Installation Jig, Orange Cabinet Hardware Mounting Tool with Adjustable Clamps and Measuring Guide",,Tools,EGP 999.00,,,,,,,,https://m.media-amazon.com/images/I/61k9q7fWj3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GQDKZM7T,2026-03-28T01:43:51.630732
amazon,,"4 Inch Joint and Lift Clamp with 2 Claws, Multi Purpose Tool with Screw and Puller, Black (100mm)",,Tools,EGP 199.00,EGP 229.00,,1.0,List:,,,,https://m.media-amazon.com/images/I/51HsJABF4ZL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0GH1FT32K,2026-03-28T01:43:51.631308
amazon,,"Jadever JDCP1104 Letter G Clamp, 4-Inch Size",,Tools,EGP 136.00,,,4.4,,,,,https://m.media-amazon.com/images/I/41PfWP+ZA3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DPQNZ3WX,2026-03-28T01:43:51.631946
amazon,,"IKEA 001.692.54 Fixa Tool Kit, 17Piece, Orange &White, Large",,Tools,EGP 859.00,,,4.4,,,,,https://m.media-amazon.com/images/I/71pmecKg82L._AC_UL320_.jpg,https://www.amazon.eg/dp/B00SAZ7S0W,2026-03-28T01:43:51.632508
amazon,,"Jadever Plastic Spring Clamp, 15 cm Size",,Tools,EGP 33.00,,,4.3,,,,,https://m.media-amazon.com/images/I/41k9yAcOP3L._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D87SX5DZ,2026-03-28T01:43:51.633022
amazon,,TOTAL TOOLS Claw hammer 8oz/220g - THTS7308,,Tools,EGP 187.00,,,4.5,,,,,https://m.media-amazon.com/images/I/61323EGlrVL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09S3XFPD2,2026-03-28T01:43:51.633582
amazon,,"Aluminium Alloy Coffee Dosing Funnel and Ring, 58mm, Black, Espresso Making Tool",,Tools,EGP 266.00,,,4.8,,,,,https://m.media-amazon.com/images/I/51hznR-yWdL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0D2D19CNP,2026-03-28T01:43:51.634569
amazon,,"Total Automatic & Singles Clamps Tools, 18in 60kg",,Tools,EGP 241.00,,,4.3,,,,,https://m.media-amazon.com/images/I/517vyrbmhnL._AC_UL320_.jpg,https://www.amazon.eg/dp/B09B8WYW1C,2026-03-28T01:43:51.635635
amazon,,"fashion mania Multi-function repair tool, 11 in 1 Multi-function repair tool, Key Chain, Screwdriver, nail file, Bottle Opener, Wrench, ruler, card pin, Cell phone Holder (Silver)",,Tools,EGP 440.00,,,2.9,,,,,https://m.media-amazon.com/images/I/610d8VZ-KeL._AC_UL320_.jpg,https://www.amazon.eg/dp/B0DD7MKDBL,2026-03-28T01:43:51.636161
amazon,,Total HAND TOOLS SET 9 PCS TOTALTOOLS THKTHP90096,,Tools,EGP 855.00,,,4.4,,,,,https://m.media-amazon.com/images/I/71AZh0+8XgL._AC_UL320_.jpg,https://www.amazon.eg/dp/B098TYK46T,2026-03-28T01:43:51.636714
amazon,,SE Mini Wire Brush Set (3 PC.) - 772WBP,,Tools,EGP 36.34,EGP 45.50,Save 20%,4.8,Was:,,,,https://m.media-amazon.com/images/I/61oQK4JJFUL._AC_UL320_.jpg,https://www.amazon.eg/dp/B001M9B0M0,2026-03-28T01:43:51.637318
